cid,complexity,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,Melting Point 1
33613,590,"InChI=1S/C16H19N3O5S/c1-16(2)11(15(23)24)19-13(22)10(14(19)25-16)18-12(21)9(17)7-3-5-8(20)6-4-7/h3-6,9-11,14,20H,17H2,1-2H3,(H,18,21)(H,23,24)/t9-,10-,11+,14-/m1/s1",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,"(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",194°C
56719,590,"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)/t18-,19-/m0/s1",CC(C)N1C2=CC=CC=C2C(=C1C=C[C@@H](C[C@@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,FJLGEFLZQAZZCD-OALUTQOASA-N,"(3S,5R)-7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoic acid","MW: 433.46. White to pale yellow powder. Hygroscopic. MP: 194-197 °C. Soluble in water, ethanol, methanol /Fluvastatin sodium salt/"
73773,590,"InChI=1S/C26H29N3O2/c1-27(2)20-11-7-18(8-12-20)26(19-9-13-21(14-10-19)28(3)4)24-16-15-22(29(5)6)17-23(24)25(30)31-26/h7-17H,1-6H3",CN(C)C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C)C)C(=O)O2)C4=CC=C(C=C4)N(C)C,CN(C)C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C)C)C(=O)O2)C4=CC=C(C=C4)N(C)C,IPAJDLMMTVZVPP-UHFFFAOYSA-N,"6-(dimethylamino)-3,3-bis[4-(dimethylamino)phenyl]-2-benzofuran-1-one","356 °F (NTP, 1992)"
188456,590,"InChI=1S/C20H30O3/c1-6-18(4)10-13-14(21)11-20(23)15(8-7-9-17(20,2)3)19(13,5)16(22)12-18/h6,10,15-16,22-23H,1,7-9,11-12H2,2-5H3/t15-,16-,18-,19+,20+/m0/s1",C[C@]1(C[C@@H]([C@]2([C@@H]3CCCC([C@]3(CC(=O)C2=C1)O)(C)C)C)O)C=C,CC1(CCCC2C1(CC(=O)C3=CC(CC(C23C)O)(C)C=C)O)C,BWRPYSJNBVBIRP-FLFBIERCSA-N,"(4aS,4bS,5S,7S,10aR)-7-ethenyl-5,10a-dihydroxy-1,1,4b,7-tetramethyl-3,4,4a,5,6,10-hexahydro-2H-phenanthren-9-one",206 - 209 °C
446155,590,"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)/b12-11+/t18-,19-/m1/s1",CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,FJLGEFLZQAZZCD-MCBHFWOFSA-N,"(E,3R,5S)-7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoic acid",194-197 °C
1548972,590,"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)/b12-11+/t18-,19-/m0/s1",CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,FJLGEFLZQAZZCD-JUFISIKESA-N,"(E,3S,5R)-7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoic acid",194-197 °C
3483298,590,"InChI=1S/C17H22O5/c1-8-7-12(21-10(3)18)13-9(2)16(19)22-15(13)14-11(8)5-6-17(14,4)20/h5-6,9,12-15,20H,7H2,1-4H3",CC1C2C(CC(=C3C=CC(C3C2OC1=O)(C)O)C)OC(=O)C,CC1C2C(CC(=C3C=CC(C3C2OC1=O)(C)O)C)OC(=O)C,SYTRJRUSWMMZLV-UHFFFAOYSA-N,"(9-hydroxy-3,6,9-trimethyl-2-oxo-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-4-yl) acetate",158 - 160 °C
3732009,590,"InChI=1S/C23H26O8/c1-24-16-5-12(6-17(25-2)22(16)27-4)20-14-9-29-21(15(14)10-28-20)13-7-18(26-3)23-19(8-13)30-11-31-23/h5-8,14-15,20-21H,9-11H2,1-4H3",COC1=CC(=CC2=C1OCO2)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC)OC,COC1=CC(=CC2=C1OCO2)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC)OC,DHWUVPPRBIJJKS-UHFFFAOYSA-N,"4-methoxy-6-[6-(3,4,5-trimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-1,3-benzodioxole",115 - 116 °C
5353627,590,"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)/b12-11+",CC(C)N1C2=CC=CC=C2C(=C1/C=C/C(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,FJLGEFLZQAZZCD-VAWYXSNFSA-N,"(E)-7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoic acid",194-197 °C
14584690,590,"InChI=1S/C22H34O3/c1-14(2)15(3)7-8-16(4)17-9-10-18-19-13-20(23)25-22(19,24-6)12-11-21(17,18)5/h7-8,13-18H,9-12H2,1-6H3/b8-7+",CC(C)C(C)/C=C/C(C)C1CCC2C1(CCC3(C2=CC(=O)O3)OC)C,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3(C2=CC(=O)O3)OC)C,FCFUSYHGZLEMJM-BQYQJAHWSA-N,"6-[(E)-5,6-dimethylhept-3-en-2-yl]-3a-methoxy-5a-methyl-4,5,6,7,8,8a-hexahydrocyclopenta[e][1]benzofuran-2-one",61 - 62 °C
131751185,590,"InChI=1S/C22H24O9/c23-11-14-3-1-2-4-16(14)30-22-21(28)20(27)19(26)17(31-22)12-29-18(25)10-7-13-5-8-15(24)9-6-13/h1-10,17,19-24,26-28H,11-12H2/b10-7+",C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COC(=O)/C=C/C3=CC=C(C=C3)O)O)O)O,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COC(=O)C=CC3=CC=C(C=C3)O)O)O)O,ODOVSOIHEQVVMZ-JXMROGBWSA-N,"[3,4,5-trihydroxy-6-[2-(hydroxymethyl)phenoxy]oxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",180 - 182 °C
4204,589,"InChI=1S/C18H20O3/c1-17(19)15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18(20)21/h17,19H,4,6,8,10,12,14,16H2,1H3,(H,20,21)",CC(C#CC#CC#CC#CCCCCCCCC(=O)O)O,CC(C#CC#CC#CC#CCCCCCCCC(=O)O)O,MTWGWIOCIREVRF-UHFFFAOYSA-N,"17-hydroxyoctadeca-9,11,13,15-tetraynoic acid",97 °C
5994,589,"InChI=1S/C21H30O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12,16-19H,4-11H2,1-3H3/t16-,17+,18-,19-,20-,21+/m0/s1",CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,RJKFOVLPORLFTN-LEKSSAKUSA-N,"(8S,9S,10R,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one","250 to 252 °F (NTP, 1992)"
6300,589,"InChI=1S/C20H28O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h6,9,12,15-17,22H,4-5,7-8,10-11H2,1-3H3/t15-,16+,17+,18+,19+,20+/m1/s1",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C=C[C@]34C,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C,XWALNWXLMVGSFR-HLXURNFRSA-N,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",163-164 °C
480818,589,"InChI=1S/C24H28O4/c1-13(2)5-8-17-16-10-7-15-11-20(25)21(26)12-19(15)22(16)24(28)18(23(17)27)9-6-14(3)4/h5-6,11-12,25-28H,7-10H2,1-4H3",CC(=CCC1=C2CCC3=CC(=C(C=C3C2=C(C(=C1O)CC=C(C)C)O)O)O)C,CC(=CCC1=C2CCC3=CC(=C(C=C3C2=C(C(=C1O)CC=C(C)C)O)O)O)C,YJJXCOSDPIJFJR-UHFFFAOYSA-N,"6,8-bis(3-methylbut-2-enyl)-9,10-dihydrophenanthrene-2,3,5,7-tetrol",72 - 74 °C
5376051,589,"InChI=1S/C19H20O5/c1-5-11(2)18(21)23-16-9-13-8-12-6-7-17(20)22-14(12)10-15(13)24-19(16,3)4/h5-8,10,16H,9H2,1-4H3/b11-5-",C/C=C(/C)\C(=O)OC1CC2=C(C=C3C(=C2)C=CC(=O)O3)OC1(C)C,CC=C(C)C(=O)OC1CC2=C(C=C3C(=C2)C=CC(=O)O3)OC1(C)C,AGABNGOXUSXQDD-WZUFQYTHSA-N,"(2,2-dimethyl-8-oxo-3,4-dihydropyrano[3,2-g]chromen-3-yl) (Z)-2-methylbut-2-enoate",94 - 95 °C
6918554,589,"InChI=1S/C24H28N2O3/c1-3-14-9-16-11-18(12-17(16)10-15(14)4-2)25-13-22(28)19-5-7-21(27)24-20(19)6-8-23(29)26-24/h5-10,18,22,25,27-28H,3-4,11-13H2,1-2H3,(H,26,29)/t22-/m0/s1",CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,QZZUEBNBZAPZLX-QFIPXVFZSA-N,"5-[(1R)-2-[(5,6-diethyl-2,3-dihydro-1H-inden-2-yl)amino]-1-hydroxyethyl]-8-hydroxy-1H-quinolin-2-one",195-202°C with decomposition
14187588,589,"InChI=1S/C21H22O9/c22-10-17-18(26)19(27)20(28)21(30-17)29-13-5-1-11(2-6-13)3-8-15(24)14-7-4-12(23)9-16(14)25/h1-9,17-23,25-28H,10H2/b8-3+",C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O,YNWXJFQOCHMPCK-FPYGCLRLSA-N,"(E)-1-(2,4-dihydroxyphenyl)-3-[4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",187 - 189 °C
14327425,589,"InChI=1S/C21H22O9/c22-10-17-18(26)19(27)20(28)21(30-17)29-13-6-7-14(16(25)9-13)15(24)8-3-11-1-4-12(23)5-2-11/h1-9,17-23,25-28H,10H2/b8-3+",C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,XQWFHGOIUZFQPJ-FPYGCLRLSA-N,"(E)-3-(4-hydroxyphenyl)-1-[2-hydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",230 - 232 °C
15560248,589,"InChI=1S/C15H21NO9S2/c17-8-10-12(18)13(19)14(20)15(24-10)26-11(16-25-27(21,22)23)7-6-9-4-2-1-3-5-9/h1-5,10,12-15,17-20H,6-8H2,(H,21,22,23)/b16-11+",C1=CC=C(C=C1)CC/C(=N\OS(=O)(=O)O)/SC2C(C(C(C(O2)CO)O)O)O,C1=CC=C(C=C1)CCC(=NOS(=O)(=O)O)SC2C(C(C(C(O2)CO)O)O)O,CKIJIGYDFNXSET-LFIBNONCSA-N,"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-3-phenyl-N-sulfooxypropanimidothioate",171 °C
31829,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7-,9-,10-,11-,12-,13-,14-,15?/m1/s1",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H](C34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-XLYGLCRNSA-N,"(1S,2R,3S,7R,9R,10R,11S)-3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
429922,588,"InChI=1S/C17H24O6/c1-9-4-5-16(7-21-10(2)18)11(6-9)23-14-12(19)13(20)15(16,3)17(14)8-22-17/h6,11-14,19-20H,4-5,7-8H2,1-3H3",CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)O)C)COC(=O)C,CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)O)C)COC(=O)C,IRXDUBNENLKYTC-UHFFFAOYSA-N,"(10,11-dihydroxy-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-2-yl)methyl acetate",172 - 173 °C
430146,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3",CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-UHFFFAOYSA-N,"3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
440908,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7-,9-,10-,11-,12-,13-,14-,15-/m1/s1",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-YQPARWETSA-N,"(1S,2R,3S,7R,9R,10R,11S,12R)-3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
5284433,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7-,9-,10-,11-,12-,13-,14-,15+/m1/s1",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-XBXCNEFVSA-N,"(1S,2R,3S,7R,9R,10R,11S,12S)-3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
6957673,588,"InChI=1S/C23H20N2O5/c26-19-12-6-15(7-13-19)14-20(25-21(27)16-4-2-1-3-5-16)22(28)24-18-10-8-17(9-11-18)23(29)30/h1-13,20,26H,14H2,(H,24,28)(H,25,27)(H,29,30)/t20-/m0/s1",C1=CC=C(C=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)NC3=CC=C(C=C3)C(=O)O,C1=CC=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC3=CC=C(C=C3)C(=O)O,SPPTWHFVYKCNNK-FQEVSTJZSA-N,4-[[(2S)-2-benzamido-3-(4-hydroxyphenyl)propanoyl]amino]benzoic acid,240-242
13988324,588,"InChI=1S/C16H19NO10/c18-5-8-11(21)12(22)13(23)14(27-8)26-7-3-1-2-6-10(7)17-15(24)16(6,25)4-9(19)20/h1-3,8,11-14,18,21-23,25H,4-5H2,(H,17,24)(H,19,20)",C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)NC(=O)C2(CC(=O)O)O,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)NC(=O)C2(CC(=O)O)O,VNIXZLMYLWKZLU-UHFFFAOYSA-N,"2-[3-hydroxy-2-oxo-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1H-indol-3-yl]acetic acid",162 - 163 °C
90470438,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7-,9-,10-,11+,12+,13+,14-,15+/m1/s1",CC1=C[C@@H]2[C@]([C@H](C1=O)O)([C@@]3([C@@H]([C@H]([C@@H]([C@@]34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-NLQGNSOMSA-N,"(1R,2R,3R,7R,9S,10R,11S,12S)-3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
102515211,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7?,9-,10-,11-,12?,13-,14-,15?/m1/s1",CC1=CC2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H](C(C34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-IVXSKODCSA-N,"(1S,2R,3S,10R,11S)-3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
138911428,588,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7-,9-,10-,11-,12-,13?,14-,15?/m1/s1",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)(C3([C@@H]([C@H]([C@H](C34CO4)O2)O)O)C)CO,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)O)C)CO,UKOTXHQERFPCBU-NVRDWZTOSA-N,"(2R,3S,7R,9R,10R,11S)-3,10,11-trihydroxy-2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-one","222-223 °C, decomposes"
11171,587,"InChI=1S/C18H54O7Si8/c1-26(2,3)19-28(7,8)21-30(11,12)23-32(15,16)25-33(17,18)24-31(13,14)22-29(9,10)20-27(4,5)6/h1-18H3",C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,VWGDPBQTSZDFMX-UHFFFAOYSA-N,[dimethyl(trimethylsilyloxy)silyl]oxy-[[[[dimethyl(trimethylsilyloxy)silyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilane,-63 °C
375143,587,"InChI=1S/C23H25NO/c1-13-11-15-14-7-5-6-8-18(14)24-20(15)19-16-12-23(4,25-21(13)19)10-9-17(16)22(24,2)3/h5-8,11,16-17H,9-10,12H2,1-4H3",CC1=CC2=C3C4=C1OC5(CCC(C4C5)C(N3C6=CC=CC=C62)(C)C)C,CC1=CC2=C3C4=C1OC5(CCC(C4C5)C(N3C6=CC=CC=C62)(C)C)C,YPSWCORASQDCJM-UHFFFAOYSA-N,"3,13,13,17-tetramethyl-21-oxa-12-azahexacyclo[10.7.1.12,17.05,20.06,11.014,19]henicosa-1,3,5(20),6,8,10-hexaene",266 °C
5315364,587,"InChI=1S/C23H25NO/c1-12-11-14-13-7-5-6-8-16(13)24-20(14)17-19-18-15(22(19,2)3)9-10-23(18,4)25-21(12)17/h5-8,11,15,18-19,24H,9-10H2,1-4H3",CC1=CC2=C(C3=C1OC4(CCC5C4C3C5(C)C)C)NC6=CC=CC=C62,CC1=CC2=C(C3=C1OC4(CCC5C4C3C5(C)C)C)NC6=CC=CC=C62,CUSONBTUCOAEMV-UHFFFAOYSA-N,"13,16,20,20-tetramethyl-15-oxa-4-azahexacyclo[14.4.1.02,14.03,11.05,10.019,21]henicosa-2(14),3(11),5,7,9,12-hexaene",145 °C
44546134,587,"InChI=1S/C21H26O5/c1-5-7-13-11-16(23)26-21-14(10-9-12(3)4)19(24)18(15(22)8-6-2)20(25)17(13)21/h9,11,24-25H,5-8,10H2,1-4H3",CCCC1=CC(=O)OC2=C1C(=C(C(=C2CC=C(C)C)O)C(=O)CCC)O,CCCC1=CC(=O)OC2=C1C(=C(C(=C2CC=C(C)C)O)C(=O)CCC)O,HDHKEYMZRICGLG-UHFFFAOYSA-N,"6-butanoyl-5,7-dihydroxy-8-(3-methylbut-2-enyl)-4-propylchromen-2-one",127 - 128.5 °C
71438014,587,"InChI=1S/C21H26O5/c1-5-7-13-11-16(23)26-21-17(13)19(24)14(10-9-12(3)4)20(25)18(21)15(22)8-6-2/h9,11,24-25H,5-8,10H2,1-4H3",CCCC1=CC(=O)OC2=C1C(=C(C(=C2C(=O)CCC)O)CC=C(C)C)O,CCCC1=CC(=O)OC2=C1C(=C(C(=C2C(=O)CCC)O)CC=C(C)C)O,KXLBWJRELYDBOS-UHFFFAOYSA-N,"8-butanoyl-5,7-dihydroxy-6-(3-methylbut-2-enyl)-4-propylchromen-2-one",132 - 133 °C
77994099,587,"InChI=1S/C23H25NO/c1-12-5-7-16-14(11-12)13-6-8-17-18(21(13)24-16)20-19-15(22(20,2)3)9-10-23(19,4)25-17/h5-8,11,15,19-20,24H,9-10H2,1-4H3",CC1=CC2=C(C=C1)NC3=C2C=CC4=C3C5C6C(C5(C)C)CCC6(O4)C,CC1=CC2=C(C=C1)NC3=C2C=CC4=C3C5C6C(C5(C)C)CCC6(O4)C,YNDNDGLKKJXJED-UHFFFAOYSA-N,"8,16,20,20-tetramethyl-15-oxa-4-azahexacyclo[14.4.1.02,14.03,11.05,10.019,21]henicosa-2(14),3(11),5(10),6,8,12-hexaene",218 °C
101943859,587,"InChI=1S/C20H19ClO7/c1-23-11-8-6-10(7-9-11)15-20(27-5)14(22)12-16(24-2)18(25-3)13(21)19(26-4)17(12)28-15/h6-9H,1-5H3",COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)Cl)OC)OC,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)Cl)OC)OC,XHKNIXRPLGLVRM-UHFFFAOYSA-N,"7-chloro-3,5,6,8-tetramethoxy-2-(4-methoxyphenyl)chromen-4-one",161 - 162 °C
131750989,587,"InChI=1S/C23H25NO/c1-13-5-7-18-15(11-13)14-6-8-19-20-16-12-23(4,25-19)10-9-17(16)22(2,3)24(18)21(14)20/h5-8,11,16-17H,9-10,12H2,1-4H3",CC1=CC2=C(C=C1)N3C4=C2C=CC5=C4C6CC(O5)(CCC6C3(C)C)C,CC1=CC2=C(C=C1)N3C4=C2C=CC5=C4C6CC(O5)(CCC6C3(C)C)C,SCQKOFCBSCEEQG-UHFFFAOYSA-N,"8,13,13,17-tetramethyl-21-oxa-12-azahexacyclo[10.7.1.12,17.05,20.06,11.014,19]henicosa-1,3,5(20),6(11),7,9-hexaene",269 - 270 °C
3347,586,"InChI=1S/C25H22ClNO3/c1-17(2)24(18-11-13-20(26)14-12-18)25(28)30-23(16-27)19-7-6-10-22(15-19)29-21-8-4-3-5-9-21/h3-15,17,23-24H,1-2H3",CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,NYPJDWWKZLNGGM-UHFFFAOYSA-N,[cyano-(3-phenoxyphenyl)methyl] 2-(4-chlorophenyl)-3-methylbutanoate,39.5 - 53.7 °C
3948,586,"InChI=1S/C17H19F2N3O3/c1-3-21-8-11(17(24)25)16(23)10-6-12(18)15(13(19)14(10)21)22-5-4-20-9(2)7-22/h6,8-9,20H,3-5,7H2,1-2H3,(H,24,25)",CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,"1-ethyl-6,8-difluoro-7-(3-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid",239-240.5 °C
