smiles,mpC
Cc1cccc2ncccc12,19.0
CCN(CC)C(=O)C1=C(C)NC(=O)NC1c1ccccc1,181.0
Cc1ccccc1P(c1ccccc1)c1ccccc1,72.0
CN(C)c1ccc2ccccc2c1,52.5
Nc1cnc(Br)cn1,115.0
Cc1ccc(S(C)(=O)=O)cc1,88.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,100.0
NC(=O)C=CC(=O)O,159.5
CCOC(=O)c1ccccc1C(=O)c1ccccc1,59.5
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-70.0
Cn1ccc2c1CCCC2=O,85.0
OC1CCC(O)C1,31.0
CON(C)C(=O)Nc1ccc(Oc2ccc3c(c2)OC(C)(OC)CC3(C)C)cc1,102.0
COc1ccc2cnc(C)cc2c1,115.0
Nc1nccnc1Cl,169.0
O=[N+]([O-])c1cccc2cnccc12,108.0
CCCCCC(O)CC,-45.0
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,150.0
COc1ccc(-c2csc(C(C#N)=NNc3ccc(Br)cc3)n2)cc1,197.0
OC1c2ccccc2CCc2ccccc21,92.0
CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,234.0
C=Cc1c(C)cc(C)cc1C,-37.0
NNC(=O)c1cc(Cl)ccc1Cl,180.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Br,195.5
[N-]=[N+]=Nc1ccc(Br)cc1,20.0
OCCOc1ccccc1,12.0
Cc1cnccn1,-30.0
Cc1cc(C)c(C)c(CCl)c1C,70.0
CC1CCC(C)(COC(=O)C2C(=O)C3(C)CCC2C3(C)C)C1(C)C,146.0
O=C(CCl)c1ccc(C(=O)C(Cl)Cl)cc1,147.0
COC(=O)C(C)C,-85.0
O=[N+]([O-])c1cc2cccnc2c2ncccc12,203.0
Cc1cc(C)cc(O)c1,63.0
O=[N+]([O-])c1cccc(Cl)c1O,70.0
O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,51.0
CC(C)(O)C#CC(C)(C)O,95.0
Clc1ccc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2c1,178.0
Nc1ccc(F)cn1,95.0
CCOC(=O)c1c(C)oc2c(F)c(F)c(F)c(F)c12,70.0
Brc1ccccc1-c1ccccc1Br,80.0
O=C(O)c1cc(Cl)ccc1O,174.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,75.0
CN(C)c1ccc([N+]([O-])=CC(=O)c2ccc(C(=O)C=[N+]([O-])c3ccc(N(C)C)cc3)cc2)cc1,133.0
COC(=O)c1cc(F)ccc1N,23.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,234.5
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,126.5
CCCCCCCCCC(=O)Cl,-35.0
CCN(CC)c1ccc(C#N)cc1,67.0
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,106.0
O=[N+]([O-])c1ccc(C2Nn3c(nnc3-c3cccnc3)S2)cc1,246.0
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,82.0
CCC(C)Br,-112.0
CSc1cc2c(c3c1CCc1ccccc1-3)c(=O)n(-c1ccccc1)n2C,181.0
Clc1ccc(/N=N/c2ccccc2)cc1,88.0
CCCc1nc(O)n(-c2ccccc2)n1,146.0
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,-55.0
O=C(O)CNC(=O)c1ccccc1,190.0
CCCCN(CCOC(C)=O)c1ccc(/N=N/c2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,151.0
OCC1OC(n2cnc3c2N=CNCC3O)CC1O,220.0
O=CCC(O)C(O)CO,91.0
CC(=O)c1ccc(F)c(F)c1,20.0
CCOC(=O)c1ccc(OCC)cc1,9.0
C12C3C4C1C1C2C3C41,125.5
NC(CO)(CO)CO,172.0
O=Cc1ccnc2ccccc12,50.0
Cc1ccc(N)c(Cl)c1,7.0
Clc1c(Br)c(Br)c2c(c1Br)Oc1c(Br)c(Br)c(Cl)c(Br)c1O2,385.0
CCCCCCCCC=CCCCCCCCO,6.5
C[SiH](C)c1ccccc1,-124.0
C=CCSc1ncccc1C(=O)O,147.0
Fc1ccc2nc(Cl)sc2c1,91.0
OCCCCC#CC#CCCCCO,50.0
C=C(C)C1CC=C(C)CC1,-74.3
Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1,194.0
Nc1ccc(F)c(Br)c1,35.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(OC)c1O,191.0
CCCCOC(N)=O,53.0
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,76.0
Sc1nnc2ccccn12,210.0
N#Cc1ccc([N+](=O)[O-])cc1Cl,80.0
O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,166.5
Oc1cc(OCc2ccccc2)ccn1,196.0
COC(=O)c1cc(Br)cc(Br)c1,63.0
Cc1nc(Cl)ccc1I,32.0
Cc1cc(C)c2c(c1)CC2=O,48.0
COC(=O)n1ccc(C)n1,33.0
O=P(Cl)(Cl)c1ccccc1,1.0
C1CC2CC1C1OC21,123.0
CCOC(=O)c1cc(O)c(O)c(O)c1,150.0
CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,161.0
COc1ccc(C(=O)c2cccc(C)c2)cc1OC,93.0
CC12CCC(C(CCC3C(=O)C4(C)CCC3C4(C)C)C1=O)C2(C)C,210.0
C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,234.0
O=C(O)c1ccc(-c2cccc([N+](=O)[O-])c2)cc1,314.0
CCCCCC(C)(C)O,-50.0
Cc1ncccc1N,117.0
NCCc1cccc(CCO)c1,264.0
CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,152.5
C=Cc1c2ccccc2cc2ccccc12,64.0
N#Cc1ccc([N+](=O)[O-])o1,63.0
Cc1c(Br)cc(Br)cc1Br,69.0
Cc1cc([N+](=O)[O-])cnc1Br,57.0
FC(Cl)C(Cl)(Cl)Cl,-95.3
Sc1ncc[nH]1,225.0
Nc1nnc(-c2ccccc2)c(Nc2ccc(I)cc2)n1,389.0
O=[N+]([O-])c1cc(F)c(Br)cc1F,56.0
c1ccc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,130.0
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,169.5
O=C(O)C1=Cc2cc(Cl)ccc2OC1,243.0
C=C1N(C)c2ccccc2C1(C)C,-10.0
COC(=O)CS(=O)(=O)c1ccc(Br)cc1,82.0
ClCC(Br)CBr,6.0
Cc1ccc(S(=O)(=O)O)cc1,104.5
O=C(OCc1ccccc1)c1ccc(B(O)O)cc1,190.0
NC(=O)c1c(F)c(F)c(F)c(F)c1F,148.0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,208.0
c1ccc2c(c1)Cc1ccccc1-2,115.0
CCC(C)(C)CC(C)C,-113.0
COCCN(CCOC)C(=O)COC(=O)c1ccccc1,57.5
Nc1ccc(O)c(C(=O)O)c1,283.0
N#Cc1ncc(F)cc1F,32.0
O=C(NCCBr)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,140.0
COC(=O)c1cc2c(OC)cccc2[nH]1,141.0
FC(F)(F)c1cccnc1Cl,39.0
Cc1nccnc1O,153.0
CN(C)c1ccc(C(C=C2C=Cc3ccccc3N2N=O)c2ccccc2)cc1,196.0
O=C(O)c1ccc([N+](=O)[O-])o1,187.0
O=c1[nH]c(=O)c2nccnc2[nH]1,348.0
Cc1ccc(C(N)=O)cc1,159.0
COc1ccc(C(=O)NN)cc1,138.0
N#CC(=Cc1c(Cl)cccc1Cl)c1nc(-c2ccccc2)cs1,96.0
COC(=O)c1c2c(c(C)c3c1CC3=O)C(=O)C2,168.0
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],113.5
COc1ccc(N)cn1,30.0
O=[N+]([O-])c1ccc(OC(F)F)cc1,34.0
CCCCCC(C)CCC,-99.0
CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,199.0
O=C(O)c1cc(S(=O)(=O)O)ccc1O,120.0
COc1cccc(OC)c1C=O,97.0
O=Cc1cccc(C=O)c1,89.0
O=C1NC(=S)NC(=O)C1=NNc1ccccc1[N+](=O)[O-],330.0
C1=C2CCCN[C@@H]2[C@H]2C[C@@H]1[C@@H]1CCCCN1C2,71.4
Clc1cccc2cc3ccccc3cc12,77.0
Nc1ccc(Cl)cc1C(=O)c1ccccc1F,95.0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,219.0
Nc1ccc(S)cc1,46.0
N#Cc1c(Cl)cccc1Cl,145.0
O=[N+]([O-])c1ccc(NN=Cc2cccc3c(Br)cccc23)c([N+](=O)[O-])c1,222.0
O=c1[nH]ncc2ccccc12,188.0
CCCCCCCCCCCN,17.0
CCCCC(CC)(CO)CO,43.8
O=C(O)c1cnccc1C(F)(F)F,148.0
C=CC=O,-87.0
O=C(CBr)c1ccc(F)cc1,47.0
O=C1CCCC2Cc3ccccc3C(=O)C12,79.0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,158.0
O=[N+]([O-])c1ccc2[nH]ncc2c1,210.0
CCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCC,55.0
Nn1cnnc1,86.0
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,266.5
O=C1C(=Cc2ccccc2)Cc2ccccc21,110.0
COc1cc(/C=C/C(=O)O)ccc1OCc1ccccc1,192.0
c1cc(OCC2CO2)ccc1OCC1CO1,111.0
CC(=O)c1ccc(C(=O)O)cc1,210.0
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,219.5
Nc1ccncc1Br,67.0
COC(=O)C=Cc1ccc(C=CC(=O)OC)c(N)c1,159.0
N#Cc1c(F)cccc1F,30.0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,300.0
c1ccc(CCCCc2ccccc2)cc1,52.5
O=C(O)/C=C/c1cccc(B(O)O)c1,218.0
O=[N+]([O-])c1ccc(C2Nn3c(nnc3-c3ccccc3)S2)cc1,225.0
CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl,45.0
CC1CN(C2CCCCCCCCCCC2)CC(C)O1,71.0
CNC(=O)Oc1ccccc1C(C)C,94.0
C[C@@H](N)[C@@H](O)c1ccccc1,192.0
N=C(N)c1ccc(N)cc1,182.0
BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,114.0
O=C(Cl)c1sc(Cl)c(Cl)c1Cl,39.0
O=C(O)/C=C/c1cc(F)c(F)c(F)c1,197.0
CC(C)(OCc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,154.5
CCNc1nc(NC(C)CC)nc(OC)n1,87.0
Cc1ccc(N=C=Nc2ccc(C)cc2)cc1,58.5
Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,127.0
ClCl,-101.0
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,186.5
CCCCOP(=O)(OCCCC)OCCCC,-80.0
C=Cc1cccc(C(N)=O)c1,133.0
CCCCCCc1ccccc1,-61.0
Cc1ccc(O)c2c1CCC2,81.0
CC(=NNC(N)=O)C1=CC2(C)CCC1C2(C)C,218.0
Cc1c(C#N)cccc1C#N,136.0
COc1cc(C(=O)O)cc(Cl)c1O,245.0
O=C(O)CONC(=O)c1ccccc1,140.0
CN(C)CCCO,-35.0
CC(C(=O)O)(c1ccccc1)c1ccccc1,173.0
N#CSCSC#N,105.0
COC(=O)C(F)(F)F,-78.0
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,222.5
CC1CCC(C(C)C)C(OC(=O)c2cccc(C(=O)O)n2)C1,120.0
COC(=O)c1ccc2cn[nH]c2c1,143.0
CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(Cl)c1Cl,243.0
CCOC(=O)c1nnsc1Br,77.0
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,296.0
CC(OCC(=NNC(N)=O)c1ccccc1)=C(C#N)c1ccccc1,157.0
O=C(O)c1ccc(I)c(O)c1,227.0
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,255.0
Nc1ncc2ncn(COCCO)c2n1,189.0
CCOC(=O)C(C#N)=Cc1ccc(-c2ccccc2Br)o1,124.0
CCCCCCCCNC,-11.0
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,178.5
Cc1cc(C)c2c(=O)n3c(cc2c1)CCCC3,62.0
COc1ccccc1C=C1C(=O)NN=C1c1c(O)c2ccccc2n(C)c1=O,266.0
Cc1ccc2cc(N)ccc2n1,190.0
CC(=O)Oc1cccc(N=[N+]([O-])c2cccc(OC(C)=O)c2)c1,102.0
C[C@H](O)CN,21.5
COc1ccc(B(O)O)c(Cl)c1,202.0
CC1C(=O)CCC1=O,214.0
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,180.0
N#Cc1coc2ccccc2c1=O,175.0
CC1(C)OC(=O)C(=NNc2ccc(Cl)cc2)C(=O)O1,156.0
CC(O)COC(C)(C)C,-56.0
OC(C(F)(F)F)C(F)(F)F,-3.0
FC(F)(F)c1cc(Cl)c2cccc(Cl)c2n1,62.0
Cc1nc(Cl)c(Cl)n1C,54.0
CC(=O)NC(=Cc1ccccc1)C(=O)O,192.0
Brc1ccc(OCc2ccccc2)cc1,62.0
CC1=CC(O)(c2ccccc2)c2ccccc21,76.0
C=C1CCC2OC2(C)CCC2C1CC2(C)C,62.5
CC(=O)OC1CCC2C3CCC4CC=CCC4(C)C3CCC12C,94.0
O=C1OC(c2ccccc2)=NC1=Cc1ccc([N+](=O)[O-])cc1,215.0
CN(C)C(=O)NC1CCCCCCC1,138.0
O=C(O)c1cccc(C(F)(F)F)c1F,127.0
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)s1,107.0
CC(=O)OCC1=CC2OC(=O)C3=COC(OC4OC(CO)C(O)C(O)C4O)C1C32,131.5
Cc1ccc(CC=O)cc1,40.0
CCCCCCCCCCCC(=O)c1ccccc1,47.0
CC(Br)C(Br)c1nc(O)n(-c2ccccc2)n1,128.0
N#Cc1cccc(C(F)(F)F)c1,16.0
CC1=CC(=O)NS(=O)(=O)O1,123.25
BrCc1ccccc1,-4.0
CCOC(=O)c1ccc(C(=O)OCC)cc1,45.0
c1ccc(CN2CN(Cc3ccccc3)CN(Cc3ccccc3)C2)cc1,50.0
Brc1ccc(Sc2ccc(Br)cc2)cc1,115.0
O=[N+]([O-])c1ccc(CBr)cc1,99.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-25.0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,163.0
O=C(S)CCCC(=O)S,128.0
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],45.0
Cc1ccc(NC(=O)C(C(F)(F)F)C(F)(F)F)cc1,196.0
N#CCS(=O)(=O)c1ccccc1,112.0
NC(N)=O,134.0
c1ccc(N2CSc3nnc(-c4cccnc4)n3C2)nc1,279.0
CCN(CC)C(=O)COC(=O)c1ccccc1,72.5
CC(C)c1ccc(N)cc1,-63.0
Nc1cc(Cl)ccc1S,98.0
Cc1nn(C)c2c(N)ncnc12,238.0
CC12CCCC1C1CCC3CC(O)CCC3(C)C1CC2,148.0
COC(OC)N(C)C,-85.0
CCCCCC/C(C=O)=C\c1ccccc1,39.2
ClP(Cl)c1ccccc1,-51.0
CCOC(=O)C(C)C(=O)CC(O)CC1CC=C(C)C1(C)C,132.0
CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],131.5
Cc1cccc2c1ccc1cc(C(C)C)ccc12,99.0
Cc1ccc[nH]c1=O,140.0
C1CN(SSN2CCOCC2)CCO1,124.5
CC(=O)Oc1c(-c2ccccc2)n(C(C)=O)c2cc([N+](=O)[O-])ccc12,178.0
C[C@H](O)[C@@H](C)O,33.0
O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,164.0
CCC(=O)Oc1ccccc1,20.0
CC(=O)Nc1ccccc1CCNCCc1ccccc1NC(C)=O,110.0
O=C(O)c1c(O)ccc(F)c1F,183.0
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,136.5
CN(C)c1ccc(C=C2C3=C(CCCC3)OC3=C2CCCC3)cc1,164.0
Oc1cc(F)ccc1F,38.0
O=[N+]([O-])c1ccccc1C(F)(F)F,32.5
Cc1cc(Br)ccc1C#N,64.0
Cl[Si](Cl)(Cl)Cl,-70.0
CCCCC(=O)c1ccc(Cl)cc1,31.0
COc1nn(CSP(=S)(OC)OC)c(=O)s1,39.0
O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,241.0
C=C(C)c1ccc(C)cc1,-20.0
CN1C(=O)NC(=O)C1(C)C,163.0
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,128.0
Cc1ccc(C=C(Oc2cccc(C)c2)c2nc3ccccc3s2)cc1,138.0
c1ccc(C2=NC(c3ccccc3)C(c3ccccc3)N2)cc1,134.5
CC(=O)OC1(C)Cc2c(C)c(C)c(C)c(C)c21,70.0
O=C(OCC(=O)N1CCCCCC1)c1ccccc1,107.5
CCC(C)OC(C)=O,-99.0
O=C1Cc2ccc3ccccc3c21,97.0
CC1(C)OC(=O)C(=Cc2ccc(-c3cccc([N+](=O)[O-])c3)o2)C(=O)O1,179.0
N#Cc1cccc(C=O)c1,77.0
COc1ccc(C=O)cc1[N+](=O)[O-],99.0
O=C(Nc1ccccc1)c1cccc2c(Br)cccc12,217.0
CCCCCCCCN(C)C,-57.0
ClC(Cl)C(Cl)Cl,-43.0
CC(C)C#N,-72.0
O=C(O)C=Cc1c(F)c(F)c(F)c(F)c1F,153.0
c1cc(C2CCCCC2)ccc1C1CCCCC1,104.0
N#Cc1cc(Br)c(O)c(Br)c1,190.0
Cc1ncc(CO)c(C(=O)O)c1O,247.5
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-9.0
CC(C)Cn1cnc2c(N)nc3ccccc3c21,293.0
CC1CC1(C)C,-138.0
O=Cc1ccc(O)c(OC(F)(F)F)c1,78.0
O=C1c2ccccc2C(=O)N1CCCBr,74.0
CCOP(=S)(S)OCC,-10.0
N#CC1=Cc2ccccc2C1,40.0
Fc1ccccc1,-42.0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,203.5
CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCC1,53.5
CC(=O)OC1=CC(c2ccccc2)c2ccccc21,56.0
O=[N+]([O-])c1cc(Br)ccc1O,92.0
O=C(C1=NOC2C(=O)N(c3ccc(Br)cc3)C(=O)C12)c1ccc(Cl)cc1,184.0
C=CCc1ccc(O)c(OC)c1,-10.0
O=S(=O)(Cl)c1ccc(CBr)cc1,74.0
CCC(OC)(OC)OC,58.0
CC(=O)OC1CC2C(C)C(=O)C3(C4CC5C(C)(C)CCC(OC(C)=O)C5(C(OC(C)=O)O4)C13)C2OC(C)=O,265.0
Cc1cc(O)c(Cl)cc1C,71.0
CC12CCC(C(=CNc3ccccc3C(=O)O)C1=O)C2(C)C,112.0
COC(=O)C1(C(=O)OC)Cc2ccc(C)cc2C(=O)O1,120.0
Nc1cc(=O)oc2ccccc12,233.0
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O,91.5
COC(=O)c1ccc(-c2ccsc2)cc1,162.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,177.0
CC(=O)C=C1Cc2ccccc21,79.0
Cc1ccc2cc3nc(C)ccc3cc2n1,238.0
COc1cc(C[N+](=O)[O-])ccc1OCc1ccccc1,153.0
NC(=O)c1cccc(C(N)=O)c1,280.0
ON=Cc1ccccc1Br,102.0
Cc1cc(C(F)(F)F)n2nc(N)c(N=Nc3cc(Cl)c(Cl)cc3Cl)c2n1,229.0
C#CC1(O)CCC2C3CCC4CC(=O)CCC4(C)C3CCC21C,221.0
Cc1cccc(C(=O)Cl)c1,-23.0
CCCCP(=O)(CCCC)CCCC,67.0
COc1ccc(C(=O)NNC(=O)c2cccc3ccccc23)cc1,189.0
COc1cc(C2Nn3c(nnc3-c3cccc([N+](=O)[O-])c3)S2)ccc1O,165.0
O=C1CSC(=S)N1,169.0
CC(C)(C)c1ccc(Br)cc1,16.0
Cc1ccc2ccccc2c1,33.0
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,17.0
C[Si](C)(C)O[Si](C)(C)C,-67.0
CC1C=CC=CCCC=CC=CC=CC=CC(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O,160.0
C=CCC(CC)(CC)C(N)=O,75.0
COS(=O)(=O)c1ccc([N+](=O)[O-])cc1,94.0
COC(=O)C1=C(C)NC(C)=C(C(=O)On2nnc3ccccc32)[C@H]1c1ccc([N+](=O)[O-])cc1,217.35
O[C@H]1CCCC[C@@H]1F,21.0
N#Cc1ccccc1CBr,72.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,99.0
NC(=S)c1c(Cl)cccc1Cl,151.0
CC(F)(Cl)CCl,-91.7
O=C(O)CCCCCC(=O)c1ccccc1,85.0
Nc1ccn(-c2ccc(Cl)cc2)n1,108.0
O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,152.0
O=Cc1ccc(-c2ccccc2)cc1,59.0
Cc1ccc(-c2csc(C(C#N)=NNc3cccc(C)c3)n2)cc1,133.0
Nc1ccc(-c2ccc(N)cc2Cl)c(Cl)c1,165.0
Cc1cc(C#N)ccc1[N+](=O)[O-],81.0
Nc1ccccc1B(O)O,189.0
CCOC(=O)c1c[nH]cc1-c1ccccc1,127.0
CCOC(=O)C(C#N)=NNc1ccc(Cl)cc1,162.0
N#CC1(c2ccccc2)C=Cc2ccccc21,77.0
O=C1OC(=O)c2cc3ccccc3cc21,249.0
CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,43.0
COc1cccc2sc(N)nc12,156.0
CC1OC(C)OC(C)OC(C)O1,246.0
O=C(O)c1cccc(F)c1Br,159.0
CN(C)c1ccccc1[N+](=O)[O-],-20.0
O=C1NC(=S)NC(=O)C1=NNc1ccccc1,290.0
O=[N+]([O-])c1ccc(O)c2ncccc12,180.0
O=C1C=C(c2ccccc2)c2ccccc21,51.0
Cc1ccc(N=Nc2cc(C(C)C)c(N=Nc3ccc(C)cc3)cc2C)cc1,140.0
Br,-87.0
Cc1ccc2c(c1)N(CCC#N)C(=O)CO2,130.0
Nc1c(Br)cc(F)cc1Br,65.0
O=Cc1ccc(Cl)c(Cl)c1,43.0
FC(F)(F)c1nnc2sc(=S)[nH]n12,160.0
Cc1ccc2ccc3ccccc3c2c1,65.0
CCN(C)C(=O)COC(=O)c1ccccc1,20.0
Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,151.0
O=C(O)c1cccc(Oc2ccccc2)c1,148.0
O=c1ccc2cc([N+](=O)[O-])ccc2o1,188.0
CC12CCC(O)CC1CCC1C2CCC2(C)C1CCC2(O)C#Cc1ccccc1,122.0
C1CC12CC2,-134.6
CC1CC(C)CC(O)C1,11.6
COC(=O)CCCCC(=O)OC,8.0
Cc1c(Cl)c(C)c(Br)c(O)c1Br,159.0
COC(=O)c1cc(OC)cc(OC)c1,42.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Br)c1,217.5
CCC(CC)C(C)C,-115.0
O=C(O)CCCCCCCC(O)C(O)CCCCCCO,100.5
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],141.0
c1ccc(NC2CCCCC2)cc1,15.0
Cc1ncc([N+](=O)[O-])n1CC(C)O,76.0
COc1cc(C(=O)O)cc(OC)c1O,207.0
O=[N+]([O-])c1ccc(O)c(F)c1,119.0
CC(Br)Br,-63.0
C(=C(Oc1ccccc1)c1nc2ccccc2s1)c1ccc2c(c1)OCO2,170.0
Oc1cc(O)cc(O)c1,218.0
NC(=O)OCC(COC(N)=O)c1ccccc1,151.0
C[SiH]1O[SiH](C)O[SiH](C)O[SiH](C)O1,-69.0
OC[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O,154.0
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,115.5
CCOC(=O)c1cc2cc(OC)c(N)cc2[nH]1,165.0
CC(=O)C(=CN)Cc1ccccc1,95.0
COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,99.5
ON=Cc1ccccc1O,57.0
O=C1c2ccccc2-c2ccc(O)cc21,205.0
Cc1cc(C(C)(C)C)cc(C)c1O,82.4
FC(F)(F)Oc1ccc(OC2CCNCC2)cc1,72.0
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,33.5
OCCCCCCCCCCl,28.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,123.0
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,227.0
COc1ccc(C#N)cc1Br,122.0
O=C(c1ccccc1)C1CC1,-7.9
CC(C)CC1=CC(=Cc2ccc(-c3cccc([N+](=O)[O-])c3)o2)C(=O)O1,164.0
O=[N+]([O-])c1ccc(/C=N/N(c2ccccc2)P(=O)(N2CC2)N2CC2)cc1,149.5
C#CCNC(=O)OC(C)(C)C,42.0
Cc1cc(O)c(C(C)(C)C)cc1C(C)CC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,186.5
COc1cc(F)c(C=O)c(F)c1,75.0
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,264.0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,255.5
N#CCc1ccc(Cc2ccccc2)cc1,36.0
c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,134.0
CC(CC(C)=NO)=NO,149.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,125.0
c1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,217.5
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,198.0
CCNc1ccc([N+](=O)[O-])cc1,96.0
Nc1ccc(Cl)cc1Cl,61.0
O=C1C(=Cc2ccc(N(CCCl)CCCl)cc2)SC(=S)N1CN(CCCl)CCCl,106.0
